order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
13329,07/04/2014 00:48,225253,194162,3,2,75.98,23.98
13330,07/04/2014 01:19,225259,194167,1,1,49.99,19.49
13331,07/04/2014 02:06,225272,194178,3,1,45.99,14.49
13332,07/04/2014 03:29,225289,192391,1,1,49.99,19.49
13333,07/04/2014 04:31,225304,190221,1,2,95.98,33.98
13334,07/04/2014 04:42,225306,194207,3,1,45.99,14.49
13335,07/04/2014 06:08,225324,194221,1,2,79.98,28.98
13336,07/04/2014 08:54,225375,194260,1,1,49.99,19.49
13337,07/04/2014 09:01,225380,194265,3,1,45.99,14.49
13338,07/04/2014 09:25,225394,180712,1,1,49.99,19.49
13339,07/04/2014 09:27,225391,194276,1,2,95.98,33.98
13340,07/04/2014 10:12,225419,181357,1,2,95.98,33.98
13341,07/04/2014 10:25,225435,194311,3,2,75.98,23.98
13342,07/04/2014 10:55,225458,194331,1,2,79.98,28.98
13343,07/04/2014 11:01,225461,170318,2,1,59.99,22.49
13344,07/04/2014 11:18,225471,194342,1,2,95.98,33.98
13345,07/04/2014 11:31,225482,194350,1,1,49.99,19.49
13346,07/04/2014 11:53,225496,194363,1,1,49.99,19.49
13347,07/04/2014 12:15,225511,183108,1,1,49.99,19.49
13348,07/04/2014 12:16,225513,194379,1,1,49.99,19.49
13349,07/04/2014 12:24,225519,194385,1,2,79.98,28.98
13350,07/04/2014 12:50,225548,184282,1,1,49.99,19.49
13351,07/04/2014 13:38,225570,194423,3,1,45.99,14.49
13352,07/04/2014 13:52,225586,194435,1,1,49.99,19.49
13353,07/04/2014 14:42,225611,174585,3,2,75.98,23.98
13354,07/04/2014 15:39,225655,194484,1,2,79.98,28.98
13355,07/04/2014 15:53,225671,194497,3,2,75.98,23.98
13356,07/04/2014 16:10,225676,194502,1,2,79.98,28.98
13357,07/04/2014 16:19,225683,194508,1,1,49.99,19.49
13358,07/04/2014 16:45,225702,194521,1,1,49.99,19.49
13359,07/04/2014 17:47,225750,170105,1,1,49.99,19.49
13360,07/04/2014 18:36,225773,194577,1,2,79.98,28.98
13361,07/04/2014 18:59,225788,194590,1,2,95.98,33.98
13362,07/04/2014 19:18,225797,194598,1,1,49.99,19.49
13363,07/04/2014 19:23,225802,194602,1,1,49.99,19.49
13364,07/04/2014 20:16,225825,194622,2,1,59.99,22.49
13365,07/04/2014 20:23,225830,194625,3,2,95.98,33.98
13366,07/04/2014 20:57,225840,194632,1,1,49.99,19.49
13367,07/04/2014 22:38,225878,194662,1,1,49.99,19.49
13368,08/04/2014 02:05,225929,194703,1,2,79.98,28.98
13369,08/04/2014 02:19,225933,156452,1,1,49.99,19.49
13370,08/04/2014 03:32,225942,194715,1,2,79.98,28.98
13371,08/04/2014 03:36,225943,194716,1,1,49.99,19.49
13372,08/04/2014 04:12,225952,194722,1,1,49.99,19.49
13373,08/04/2014 04:22,225958,194728,1,1,49.99,19.49
13374,08/04/2014 05:09,225961,181693,1,1,49.99,19.49
13375,08/04/2014 07:35,225988,194752,3,1,45.99,14.49
13376,08/04/2014 07:53,225992,194755,1,1,49.99,19.49
13377,08/04/2014 08:02,225999,194760,1,2,79.98,28.98
13378,08/04/2014 08:29,226006,194767,1,2,79.98,28.98
13379,08/04/2014 09:09,226024,194783,1,2,79.98,28.98
13380,08/04/2014 09:49,226046,194801,1,1,49.99,19.49
13381,08/04/2014 09:50,226050,194805,2,1,59.99,22.49
13382,08/04/2014 10:14,226066,194819,1,1,49.99,19.49
13383,08/04/2014 10:30,226074,180545,1,2,95.98,33.98
13384,08/04/2014 10:41,226082,194833,1,1,49.99,19.49
13385,08/04/2014 11:02,226098,157455,1,1,49.99,19.49
13386,08/04/2014 12:06,226152,184149,1,1,49.99,19.49
13387,08/04/2014 12:10,226159,178916,1,1,49.99,19.49
13388,08/04/2014 14:16,226234,194960,3,2,95.98,33.98
13389,08/04/2014 14:20,226237,194963,1,2,79.98,28.98
13390,08/04/2014 14:57,226255,194980,1,2,109.98,41.98
13391,08/04/2014 15:21,226272,194994,1,2,79.98,28.98
13392,08/04/2014 15:38,226284,195006,1,1,49.99,19.49
13393,08/04/2014 15:40,226288,166720,1,2,79.98,28.98
13394,08/04/2014 15:58,226307,169356,1,1,49.99,19.49
13395,08/04/2014 16:08,226316,195029,2,1,59.99,22.49
13396,08/04/2014 16:20,226322,195035,2,1,59.99,22.49
13397,08/04/2014 16:49,226349,171078,1,1,49.99,19.49
13398,08/04/2014 16:53,226352,173004,1,2,109.98,41.98
13399,08/04/2014 17:01,226355,195060,1,1,49.99,19.49
13400,08/04/2014 17:13,226368,195071,2,1,59.99,22.49
13401,08/04/2014 17:26,226377,195078,1,1,49.99,19.49
13402,08/04/2014 17:43,226393,195090,1,1,49.99,19.49
13403,08/04/2014 17:44,226391,179279,3,1,45.99,14.49
13404,08/04/2014 18:18,226415,195111,2,1,59.99,22.49
13405,08/04/2014 19:05,226444,195137,1,1,49.99,19.49
13406,08/04/2014 19:16,226450,150549,1,1,49.99,19.49
13407,08/04/2014 19:45,226467,166488,1,1,49.99,19.49
13408,08/04/2014 21:24,226513,193449,1,2,95.98,33.98
13409,08/04/2014 21:55,226522,191893,1,1,49.99,19.49
13410,08/04/2014 21:55,226523,195196,2,1,59.99,22.49
13411,08/04/2014 22:34,226532,174286,3,1,45.99,14.49
13412,08/04/2014 22:44,226537,195208,1,1,49.99,19.49
13413,09/04/2014 00:36,226571,195233,3,1,45.99,14.49
13414,09/04/2014 02:09,226585,195246,1,2,109.98,41.98
13415,09/04/2014 02:35,226590,195251,3,1,45.99,14.49
13416,09/04/2014 08:23,226665,195319,1,1,49.99,19.49
13417,09/04/2014 09:16,226680,195331,1,1,49.99,19.49
13418,09/04/2014 09:43,226696,195346,1,1,49.99,19.49
13419,09/04/2014 09:47,226697,195347,1,1,49.99,19.49
13420,09/04/2014 10:06,226710,195359,2,1,59.99,22.49
13421,09/04/2014 10:06,226709,195358,1,1,49.99,19.49
13422,09/04/2014 11:10,226760,195399,1,2,79.98,28.98
13423,09/04/2014 11:14,226764,195403,1,2,79.98,28.98
13424,09/04/2014 11:36,226774,190155,1,2,79.98,28.98
13425,09/04/2014 12:32,226832,195460,1,1,49.99,19.49
13426,09/04/2014 12:44,226846,195473,1,1,49.99,19.49
13427,09/04/2014 12:51,226849,195475,1,1,49.99,19.49
13428,09/04/2014 12:56,226857,195481,1,1,49.99,19.49
13429,09/04/2014 13:02,226856,167370,1,1,49.99,19.49
13430,09/04/2014 13:09,226865,195488,1,2,79.98,28.98
13431,09/04/2014 13:12,226876,195497,2,1,59.99,22.49
13432,09/04/2014 13:23,226888,195506,3,1,45.99,14.49
13433,09/04/2014 14:00,226920,195530,1,1,49.99,19.49
13434,09/04/2014 14:20,226934,195537,2,2,89.98,31.98
13435,09/04/2014 14:46,226956,195557,1,1,49.99,19.49
13436,09/04/2014 15:05,226974,195569,1,1,49.99,19.49
13437,09/04/2014 15:54,227008,195597,1,1,49.99,19.49
13438,09/04/2014 16:10,227016,167137,3,1,45.99,14.49
13439,09/04/2014 16:16,227024,195609,1,1,49.99,19.49
13440,09/04/2014 16:50,227047,195629,1,1,49.99,19.49
13441,09/04/2014 17:04,227059,195639,1,1,49.99,19.49
13442,09/04/2014 17:10,227074,195652,1,1,49.99,19.49
13443,09/04/2014 17:53,227110,195684,1,1,49.99,19.49
13444,09/04/2014 18:06,227115,195687,1,1,49.99,19.49
13445,09/04/2014 18:22,227123,195695,3,1,45.99,14.49
13446,09/04/2014 18:34,227131,183584,1,2,95.98,33.98
13447,09/04/2014 18:53,227148,195714,1,2,95.98,33.98
13448,09/04/2014 19:22,227172,195734,1,2,79.98,28.98
13449,09/04/2014 19:35,227183,195745,3,2,75.98,23.98
13450,09/04/2014 19:39,227184,195746,2,1,59.99,22.49
13451,09/04/2014 19:43,227193,195751,1,1,49.99,19.49
13452,09/04/2014 20:26,227211,195766,2,1,59.99,22.49
13453,09/04/2014 22:33,227267,195812,3,2,95.98,33.98
13454,09/04/2014 22:45,227280,195821,1,2,95.98,33.98
13455,09/04/2014 23:58,227306,195845,1,2,79.98,28.98
13456,10/04/2014 02:19,227338,195867,1,1,49.99,19.49
13457,10/04/2014 03:55,227369,195894,1,1,49.99,19.49
13458,10/04/2014 07:20,227424,195941,1,1,49.99,19.49
13459,10/04/2014 07:28,227425,195942,2,1,59.99,22.49
13460,10/04/2014 08:33,227448,195962,2,1,59.99,22.49
13461,10/04/2014 08:53,227457,195969,1,1,49.99,19.49
13462,10/04/2014 09:08,227471,195981,1,2,79.98,28.98
13463,10/04/2014 09:13,227469,170310,3,1,45.99,14.49
13464,10/04/2014 09:31,227486,192919,1,1,49.99,19.49
13465,10/04/2014 09:36,227491,177478,1,2,79.98,28.98
13466,10/04/2014 09:36,227490,186268,2,1,59.99,22.49
13467,10/04/2014 09:46,227492,195996,1,2,79.98,28.98
13468,10/04/2014 10:03,227501,167790,2,1,59.99,22.49
13469,10/04/2014 10:04,227506,196007,2,1,59.99,22.49
13470,10/04/2014 10:16,227515,196013,1,1,49.99,19.49
13471,10/04/2014 10:28,227518,196015,1,1,49.99,19.49
13472,10/04/2014 10:41,227540,196034,1,1,49.99,19.49
13473,10/04/2014 10:42,227535,196030,3,1,45.99,14.49
13474,10/04/2014 10:46,227537,196032,1,1,49.99,19.49
13475,10/04/2014 12:06,227593,196078,1,1,49.99,19.49
13476,10/04/2014 12:28,227611,196093,1,1,49.99,19.49
13477,10/04/2014 12:31,227615,196095,3,1,45.99,14.49
13478,10/04/2014 12:34,227621,196100,3,1,45.99,14.49
13479,10/04/2014 12:59,227642,196118,1,2,79.98,28.98
13480,10/04/2014 13:38,227677,196147,1,1,49.99,19.49
13481,10/04/2014 14:32,227725,196189,1,1,49.99,19.49
13482,10/04/2014 14:57,227745,191352,2,2,109.98,41.98
13483,10/04/2014 14:59,227744,196204,2,1,59.99,22.49
13484,10/04/2014 15:11,227753,169864,1,1,49.99,19.49
13485,10/04/2014 15:21,227764,196220,3,1,45.99,14.49
13486,10/04/2014 15:25,227769,196224,2,1,59.99,22.49
13487,10/04/2014 15:26,227773,196227,1,1,49.99,19.49
13488,10/04/2014 15:29,227776,166092,1,2,79.98,28.98
13489,10/04/2014 15:44,227787,196238,3,1,45.99,14.49
13490,10/04/2014 15:48,227798,190279,1,2,79.98,28.98
13491,10/04/2014 16:08,227814,196260,1,2,79.98,28.98
13492,10/04/2014 16:12,227818,196264,1,1,49.99,19.49
13493,10/04/2014 16:16,227823,196269,1,1,49.99,19.49
13494,10/04/2014 18:08,227891,196324,1,1,49.99,19.49
13495,10/04/2014 18:08,227896,196328,1,1,49.99,19.49
13496,10/04/2014 18:09,227893,196326,1,1,49.99,19.49
13497,10/04/2014 18:23,227901,186167,3,1,45.99,14.49
13498,10/04/2014 18:43,227912,196339,2,1,59.99,22.49
13499,10/04/2014 19:36,227933,196355,3,2,75.98,23.98
13500,10/04/2014 20:12,227946,196366,1,2,79.98,28.98
13501,10/04/2014 21:42,227983,196397,1,1,49.99,19.49
13502,10/04/2014 22:00,227990,185486,1,2,95.98,33.98
13503,10/04/2014 23:06,228016,174835,1,1,49.99,19.49
13504,10/04/2014 23:34,228029,172823,1,2,79.98,28.98
13505,11/04/2014 03:47,228102,196498,2,1,59.99,22.49
13506,11/04/2014 04:11,228105,196500,1,1,49.99,19.49
13507,11/04/2014 04:50,228110,177775,1,1,49.99,19.49
13508,11/04/2014 05:09,228119,166370,1,2,79.98,28.98
13509,11/04/2014 05:37,228125,196513,1,2,79.98,28.98
13510,11/04/2014 09:23,228193,196570,1,1,49.99,19.49
13511,11/04/2014 10:45,228250,196618,3,1,45.99,14.49
13512,11/04/2014 10:52,228253,196621,2,1,59.99,22.49
13513,11/04/2014 10:55,228259,196625,2,2,89.98,31.98
13514,11/04/2014 11:11,228266,196632,1,2,109.98,41.98
13515,11/04/2014 11:37,228294,171915,1,1,49.99,19.49
13516,11/04/2014 12:14,228318,184027,3,1,45.99,14.49
13517,11/04/2014 12:34,228327,196678,1,2,79.98,28.98
13518,11/04/2014 12:47,228337,159244,1,2,79.98,28.98
13519,11/04/2014 13:05,228353,150934,2,1,59.99,22.49
13520,11/04/2014 13:37,228373,196716,1,1,49.99,19.49
13521,11/04/2014 14:19,228391,171512,1,1,49.99,19.49
13522,11/04/2014 14:46,228412,196749,1,2,79.98,28.98
13523,11/04/2014 15:02,228428,196764,3,1,45.99,14.49
13524,11/04/2014 15:03,228424,196760,2,1,59.99,22.49
13525,11/04/2014 15:25,228442,196775,1,1,49.99,19.49
13526,11/04/2014 15:29,228443,196776,1,1,49.99,19.49
13527,11/04/2014 15:49,228451,196782,1,1,49.99,19.49
13528,11/04/2014 15:59,228464,196794,1,1,49.99,19.49
13529,11/04/2014 16:18,228482,196810,1,1,49.99,19.49
13530,11/04/2014 16:24,228491,196818,1,2,95.98,33.98
13531,11/04/2014 16:36,228494,178785,1,1,49.99,19.49
13532,11/04/2014 16:47,228503,196827,1,1,49.99,19.49
13533,11/04/2014 17:17,228527,196849,3,1,45.99,14.49
13534,11/04/2014 17:34,228539,196857,2,1,59.99,22.49
13535,11/04/2014 17:44,228544,196861,1,2,95.98,33.98
13536,11/04/2014 17:55,228550,196867,3,2,75.98,23.98
13537,11/04/2014 18:02,228558,196871,3,1,45.99,14.49
13538,11/04/2014 18:15,228563,176880,3,1,45.99,14.49
13539,11/04/2014 18:34,228571,196882,1,1,49.99,19.49
13540,11/04/2014 18:43,228572,196883,1,2,95.98,33.98
13541,11/04/2014 19:43,228589,196895,1,1,49.99,19.49
13542,11/04/2014 22:49,228654,196950,1,1,49.99,19.49
13543,11/04/2014 23:18,228663,168813,1,1,49.99,19.49
13544,11/04/2014 23:42,228670,187837,3,1,45.99,14.49
13545,12/04/2014 01:21,228691,196978,1,2,95.98,33.98
13546,12/04/2014 02:05,228697,196982,1,1,49.99,19.49
13547,12/04/2014 05:07,228724,197003,1,1,49.99,19.49
13548,12/04/2014 05:46,228730,197009,1,1,49.99,19.49
13549,12/04/2014 06:14,228736,197013,1,2,79.98,28.98
13550,12/04/2014 07:59,228746,197023,1,1,49.99,19.49
13551,12/04/2014 10:34,228771,174790,2,1,59.99,22.49
13552,12/04/2014 11:27,228789,169300,1,2,79.98,28.98
13553,12/04/2014 15:28,228860,197110,1,1,49.99,19.49
13554,12/04/2014 17:39,228897,197142,1,1,49.99,19.49
13555,12/04/2014 18:52,228918,197159,1,2,95.98,33.98
13556,12/04/2014 19:52,228931,197169,1,2,79.98,28.98
13557,12/04/2014 23:23,228973,197202,2,2,89.98,31.98
13558,13/04/2014 01:51,228986,182686,1,1,49.99,19.49
13559,13/04/2014 02:07,228990,197218,3,1,45.99,14.49
13560,13/04/2014 02:58,229004,197230,1,2,79.98,28.98
13561,13/04/2014 04:19,229017,197241,1,1,49.99,19.49
13562,13/04/2014 05:45,229029,184429,2,1,59.99,22.49
13563,13/04/2014 06:28,229038,197258,1,1,49.99,19.49
13564,13/04/2014 08:50,229054,195005,1,1,49.99,19.49
13565,13/04/2014 10:54,229083,197290,1,2,95.98,33.98
13566,13/04/2014 11:25,229094,197300,1,1,49.99,19.49
13567,13/04/2014 12:36,229113,197316,2,2,89.98,31.98
13568,13/04/2014 13:13,229123,197325,1,1,49.99,19.49
13569,13/04/2014 13:25,229125,197327,3,1,45.99,14.49
13570,13/04/2014 13:51,229133,197333,3,1,45.99,14.49
13571,13/04/2014 15:08,229150,197344,1,2,95.98,33.98
13572,13/04/2014 15:25,229158,197350,1,2,79.98,28.98
13573,13/04/2014 16:16,229176,197364,1,1,49.99,19.49
13574,13/04/2014 17:34,229202,197388,2,1,59.99,22.49
13575,13/04/2014 18:14,229220,197402,3,2,95.98,33.98
13576,13/04/2014 23:28,229302,183385,1,2,109.98,41.98
13577,14/04/2014 01:17,229336,197493,1,1,49.99,19.49
13578,14/04/2014 01:42,229341,197497,2,1,59.99,22.49
13579,14/04/2014 02:01,229351,197506,1,2,109.98,41.98
13580,14/04/2014 03:26,229373,174072,1,1,49.99,19.49
13581,14/04/2014 05:21,229391,197536,1,1,49.99,19.49
13582,14/04/2014 07:19,229423,197564,3,1,45.99,14.49
13583,14/04/2014 08:07,229438,197574,1,2,79.98,28.98
13584,14/04/2014 09:48,229476,197609,3,1,45.99,14.49
13585,14/04/2014 10:04,229486,197619,1,1,49.99,19.49
13586,14/04/2014 10:19,229499,197630,1,2,95.98,33.98
13587,14/04/2014 10:21,229500,197631,1,2,95.98,33.98
13588,14/04/2014 10:25,229508,190563,1,1,49.99,19.49
13589,14/04/2014 10:29,229516,197642,3,1,45.99,14.49
13590,14/04/2014 10:48,229539,197662,1,1,49.99,19.49
13591,14/04/2014 10:48,229536,197660,1,2,79.98,28.98
13592,14/04/2014 11:05,229546,197668,2,1,59.99,22.49
13593,14/04/2014 11:06,229552,197674,1,1,49.99,19.49
13594,14/04/2014 11:57,229581,180021,1,2,79.98,28.98
13595,14/04/2014 12:20,229604,197721,2,1,59.99,22.49
13596,14/04/2014 12:21,229603,197720,1,1,49.99,19.49
13597,14/04/2014 12:46,229615,197732,1,2,95.98,33.98
13598,14/04/2014 13:06,229630,197744,1,2,109.98,41.98
13599,14/04/2014 13:41,229658,181523,3,1,45.99,14.49
13600,14/04/2014 14:27,229681,186733,1,1,49.99,19.49
13601,14/04/2014 14:49,229703,167741,1,1,49.99,19.49
13602,14/04/2014 14:56,229708,153610,1,2,109.98,41.98
13603,14/04/2014 14:56,229715,197808,2,1,59.99,22.49
13604,14/04/2014 15:38,229739,175046,1,2,79.98,28.98
13605,14/04/2014 15:46,229748,197837,1,2,109.98,41.98
13606,14/04/2014 16:10,229762,175935,1,2,95.98,33.98
13607,14/04/2014 16:10,229760,197848,1,1,49.99,19.49
13608,14/04/2014 16:11,229765,197852,2,1,59.99,22.49
13609,14/04/2014 16:32,229778,197863,1,1,49.99,19.49
13610,14/04/2014 16:43,229788,197872,1,2,79.98,28.98
13611,14/04/2014 16:45,229790,197874,1,1,49.99,19.49
13612,14/04/2014 16:45,229783,197867,1,1,49.99,19.49
13613,14/04/2014 16:54,229797,197878,1,2,95.98,33.98
13614,14/04/2014 17:04,229806,197886,1,2,95.98,33.98
13615,14/04/2014 17:12,229812,197890,3,2,105.98,36.98
13616,14/04/2014 17:38,229833,197908,2,1,59.99,22.49
13617,14/04/2014 17:42,229836,197911,1,1,49.99,19.49
13618,14/04/2014 17:49,229841,197914,3,1,45.99,14.49
13619,14/04/2014 17:49,229846,197918,3,1,45.99,14.49
13620,14/04/2014 18:02,229855,186014,3,1,45.99,14.49
13621,14/04/2014 18:53,229879,197943,1,2,95.98,33.98
13622,14/04/2014 19:04,229882,197946,1,2,79.98,28.98
13623,14/04/2014 19:08,229888,197952,3,1,45.99,14.49
13624,14/04/2014 19:14,229890,197954,3,2,95.98,33.98
13625,14/04/2014 19:34,229904,197967,2,2,89.98,31.98
13626,14/04/2014 19:36,229906,197969,1,1,49.99,19.49
13627,14/04/2014 19:41,229909,171657,3,2,75.98,23.98
13628,14/04/2014 19:50,229912,197974,1,2,79.98,28.98
13629,14/04/2014 20:15,229926,197985,2,1,59.99,22.49
13630,14/04/2014 20:39,229934,197992,1,2,95.98,33.98
13631,14/04/2014 20:49,229939,197997,2,1,59.99,22.49
13632,14/04/2014 21:45,229961,198016,1,2,79.98,28.98
13633,14/04/2014 21:57,229969,198023,1,1,49.99,19.49
13634,14/04/2014 23:13,229994,198042,1,1,49.99,19.49
13635,14/04/2014 23:45,230004,170442,2,1,59.99,22.49
13636,15/04/2014 00:51,230023,198064,3,2,75.98,23.98
13637,15/04/2014 02:32,230039,198079,2,2,89.98,31.98
13638,15/04/2014 03:50,230045,198083,1,1,49.99,19.49
13639,15/04/2014 04:25,230049,170794,1,1,49.99,19.49
13640,15/04/2014 04:58,230054,198089,1,1,49.99,19.49
13641,15/04/2014 05:25,230064,177915,2,1,59.99,22.49
13642,15/04/2014 07:35,230086,198113,1,2,95.98,33.98
13643,15/04/2014 07:42,230095,198119,1,1,49.99,19.49
13644,15/04/2014 09:35,230145,198161,1,2,79.98,28.98
13645,15/04/2014 10:02,230158,187404,1,1,49.99,19.49
13646,15/04/2014 10:09,230162,187703,1,1,49.99,19.49
13647,15/04/2014 10:59,230191,198193,2,2,89.98,31.98
13648,15/04/2014 11:24,230209,198211,1,1,49.99,19.49
13649,15/04/2014 11:29,230211,198213,3,1,45.99,14.49
13650,15/04/2014 12:13,230247,198245,1,2,95.98,33.98
13651,15/04/2014 12:34,230270,173723,1,2,109.98,41.98
13652,15/04/2014 12:36,230269,198264,1,1,49.99,19.49
13653,15/04/2014 13:07,230289,198281,1,1,49.99,19.49
13654,15/04/2014 14:07,230336,198322,1,2,109.98,41.98
13655,15/04/2014 14:14,230352,198336,1,1,49.99,19.49
13656,15/04/2014 14:28,230361,198345,1,1,49.99,19.49
13657,15/04/2014 14:58,230383,198363,1,1,49.99,19.49
13658,15/04/2014 15:08,230394,198374,3,1,45.99,14.49
13659,15/04/2014 15:31,230408,176664,3,1,45.99,14.49
13660,15/04/2014 15:44,230418,198393,1,1,49.99,19.49
13661,15/04/2014 16:00,230427,172266,3,1,45.99,14.49
13662,15/04/2014 16:28,230455,198419,1,1,49.99,19.49
13663,15/04/2014 16:35,230456,198420,3,1,45.99,14.49
13664,15/04/2014 16:45,230461,198425,1,2,95.98,33.98
13665,15/04/2014 18:00,230509,198467,1,1,49.99,19.49
13666,15/04/2014 18:09,230520,198476,3,1,45.99,14.49
13667,15/04/2014 18:12,230522,198477,3,1,45.99,14.49
13668,15/04/2014 18:46,230535,198488,1,1,49.99,19.49
13669,15/04/2014 19:10,230547,198499,1,1,49.99,19.49
13670,15/04/2014 19:40,230561,198510,2,1,59.99,22.49
13671,15/04/2014 19:56,230568,174214,1,2,109.98,41.98
13672,15/04/2014 20:29,230584,198530,1,2,79.98,28.98
13673,15/04/2014 21:11,230601,198545,3,1,45.99,14.49
13674,15/04/2014 21:48,230617,198557,1,1,49.99,19.49
13675,15/04/2014 22:38,230627,198566,1,1,49.99,19.49
13676,15/04/2014 22:50,230635,198573,1,1,49.99,19.49
13677,15/04/2014 23:27,230642,198578,1,1,49.99,19.49
13678,16/04/2014 01:06,230663,185891,1,1,49.99,19.49
13679,16/04/2014 02:42,230689,198611,1,2,79.98,28.98
13680,16/04/2014 05:36,230723,198639,3,1,45.99,14.49
13681,16/04/2014 06:17,230730,198645,3,1,45.99,14.49
13682,16/04/2014 06:33,230735,198649,1,1,49.99,19.49
13683,16/04/2014 07:23,230745,198658,1,1,49.99,19.49
13684,16/04/2014 08:40,230765,198674,2,1,59.99,22.49
13685,16/04/2014 08:51,230775,198683,1,1,49.99,19.49
13686,16/04/2014 09:01,230784,198691,1,1,49.99,19.49
13687,16/04/2014 09:43,230807,198707,1,1,49.99,19.49
13688,16/04/2014 10:28,230835,198730,2,1,59.99,22.49
13689,16/04/2014 10:42,230840,198734,1,2,95.98,33.98
13690,16/04/2014 11:20,230864,159880,1,2,79.98,28.98
13691,16/04/2014 11:46,230884,198772,2,1,59.99,22.49
13692,16/04/2014 11:58,230901,161145,1,1,49.99,19.49
13693,16/04/2014 13:09,230944,198823,1,1,49.99,19.49
13694,16/04/2014 13:12,230948,198826,2,1,59.99,22.49
13695,16/04/2014 13:20,230953,198828,1,2,79.98,28.98
13696,16/04/2014 13:27,230963,198837,2,1,59.99,22.49
13697,16/04/2014 13:30,230967,187507,1,2,79.98,28.98
13698,16/04/2014 14:12,231011,198876,1,1,49.99,19.49
13699,16/04/2014 14:30,231028,198890,1,1,49.99,19.49
13700,16/04/2014 14:56,231044,197018,1,1,49.99,19.49
13701,16/04/2014 14:59,231051,198910,1,1,49.99,19.49
13702,16/04/2014 15:45,231082,198937,1,1,49.99,19.49
13703,16/04/2014 16:20,231116,198962,1,1,49.99,19.49
13704,16/04/2014 16:23,231118,198964,1,2,79.98,28.98
13705,16/04/2014 16:42,231128,198972,3,1,45.99,14.49
13706,16/04/2014 16:54,231138,175843,2,1,59.99,22.49
13707,16/04/2014 17:15,231152,198989,2,1,59.99,22.49
13708,16/04/2014 17:40,231165,199000,1,2,79.98,28.98
13709,16/04/2014 18:28,231191,199019,3,1,45.99,14.49
13710,16/04/2014 18:29,231190,170460,1,1,49.99,19.49
13711,16/04/2014 18:38,231194,199022,1,2,79.98,28.98
13712,16/04/2014 21:14,231269,199088,1,1,49.99,19.49
13713,16/04/2014 21:38,231277,199095,1,1,49.99,19.49
13714,16/04/2014 21:51,231287,181979,3,1,45.99,14.49
13715,16/04/2014 22:00,231292,199106,1,2,79.98,28.98
13716,16/04/2014 22:10,231294,174671,2,1,59.99,22.49
13717,16/04/2014 22:30,231299,158790,1,2,95.98,33.98
13718,16/04/2014 22:41,231302,199112,3,1,45.99,14.49
13719,16/04/2014 23:59,231326,199134,1,1,49.99,19.49
13720,17/04/2014 04:53,231380,182655,1,2,109.98,41.98
13721,17/04/2014 04:55,231378,199172,1,1,49.99,19.49
13722,17/04/2014 05:59,231390,199181,1,1,49.99,19.49
13723,17/04/2014 08:20,231438,189352,2,1,59.99,22.49
13724,17/04/2014 08:29,231439,167763,1,1,49.99,19.49
13725,17/04/2014 08:43,231444,199221,1,2,95.98,33.98
13726,17/04/2014 08:48,231445,173908,2,1,59.99,22.49
13727,17/04/2014 09:41,231474,199242,1,2,79.98,28.98
13728,17/04/2014 09:42,231477,199245,3,1,45.99,14.49
13729,17/04/2014 09:44,231472,199240,1,1,49.99,19.49
13730,17/04/2014 09:48,231480,199248,1,2,109.98,41.98
13731,17/04/2014 09:53,231485,199252,1,1,49.99,19.49
13732,17/04/2014 09:54,231491,199255,1,2,95.98,33.98
13733,17/04/2014 09:59,231486,193453,1,1,49.99,19.49
13734,17/04/2014 10:22,231512,199276,1,1,49.99,19.49
13735,17/04/2014 10:58,231539,195999,1,2,79.98,28.98
13736,17/04/2014 11:04,231545,199304,1,1,49.99,19.49
13737,17/04/2014 11:09,231549,189560,3,1,45.99,14.49
13738,17/04/2014 11:17,231551,199309,1,2,95.98,33.98
13739,17/04/2014 11:38,231569,199323,1,2,79.98,28.98
13740,17/04/2014 12:14,231598,177147,1,1,49.99,19.49
13741,17/04/2014 12:23,231605,199352,1,1,49.99,19.49
13742,17/04/2014 12:25,231611,165086,1,2,95.98,33.98
13743,17/04/2014 12:57,231632,199372,1,2,79.98,28.98
13744,17/04/2014 13:07,231644,199382,1,1,49.99,19.49
13745,17/04/2014 13:39,231667,187987,1,1,49.99,19.49
13746,17/04/2014 14:15,231703,199430,2,1,59.99,22.49
13747,17/04/2014 14:40,231720,199442,1,1,49.99,19.49
13748,17/04/2014 14:45,231724,199445,2,2,105.98,36.98
13749,17/04/2014 15:06,231752,199468,1,1,49.99,19.49
13750,17/04/2014 15:06,231747,164340,1,2,109.98,41.98
13751,17/04/2014 15:10,231745,199463,1,1,49.99,19.49
13752,17/04/2014 15:12,231756,199471,3,1,45.99,14.49
13753,17/04/2014 15:26,231772,199482,1,1,49.99,19.49
13754,17/04/2014 15:38,231778,199488,1,1,49.99,19.49
13755,17/04/2014 15:41,231787,199497,1,1,49.99,19.49
13756,17/04/2014 15:55,231795,199505,2,2,105.98,36.98
13757,17/04/2014 16:01,231811,180686,1,1,49.99,19.49
13758,17/04/2014 16:21,231827,199530,1,2,79.98,28.98
13759,17/04/2014 16:34,231838,199538,1,1,49.99,19.49
13760,17/04/2014 16:52,231849,199543,3,1,45.99,14.49
13761,17/04/2014 16:56,231853,199546,1,2,95.98,33.98
13762,17/04/2014 17:11,231866,199557,2,1,59.99,22.49
13763,17/04/2014 17:13,231865,199556,1,2,79.98,28.98
13764,17/04/2014 17:28,231883,199573,1,2,79.98,28.98
